MJD,x_pole,y_pole,Type,UT1-UTC
51478,0.019537,0.383702,final,0.4388057
51479,0.020063,0.383475,final,0.4373007
51480,0.020412,0.383298,final,0.4359680
51481,0.020587,0.383174,final,0.4347220
51482,0.020850,0.382975,final,0.4334822
51483,0.021356,0.382619,final,0.4321945
51484,0.022003,0.382116,final,0.4308404
51485,0.022694,0.381613,final,0.4294067
51486,0.023304,0.381075,final,0.4279022
51487,0.023842,0.380576,final,0.4263864
51488,0.024236,0.380205,final,0.4248938
51489,0.024443,0.379776,final,0.4234493
51490,0.024586,0.379082,final,0.4220819
51491,0.024977,0.378195,final,0.4207760
51492,0.025742,0.377315,final,0.4195172
51493,0.026826,0.376630,final,0.4183245
51494,0.027849,0.376432,final,0.4171970
51495,0.028559,0.376779,final,0.4160858
51496,0.028894,0.377480,final,0.4149142
51497,0.028846,0.378119,final,0.4136561
51498,0.028797,0.378394,final,0.4123155
51499,0.029314,0.378420,final,0.4108637
51500,0.030396,0.378395,final,0.4092486
51501,0.031684,0.378468,final,0.4075114
51502,0.032716,0.378649,final,0.4057054
51503,0.033216,0.378788,final,0.4038815
51504,0.033238,0.378788,final,0.4021374
51505,0.032965,0.378587,final,0.4005630
51506,0.032602,0.378186,final,0.3991994
51507,0.032244,0.377748,final,0.3980295
51508,0.031926,0.377375,final,0.3970002
51509,0.031817,0.377070,final,0.3960273
51510,0.032099,0.376886,final,0.3950205
51511,0.032710,0.376909,final,0.3939067
51512,0.033391,0.377177,final,0.3926501
51513,0.033952,0.377681,final,0.3912830
51514,0.034329,0.378338,final,0.3899017
51515,0.034568,0.378937,final,0.3885700
51516,0.034798,0.379315,final,0.3873187
51517,0.034892,0.379444,final,0.3861617
51518,0.034722,0.379357,final,0.3851078
51519,0.034595,0.379161,final,0.3841514
51520,0.034925,0.379070,final,0.3832869
51521,0.035791,0.379278,final,0.3824869
51522,0.036712,0.379712,final,0.3816924
51523,0.037243,0.380156,final,0.3808583
51524,0.037399,0.380510,final,0.3799612
51525,0.037474,0.380820,final,0.3790014
51526,0.037795,0.381183,final,0.3779287
51527,0.038319,0.381639,final,0.3767190
51528,0.038497,0.382001,final,0.3753910
51529,0.038393,0.382153,final,0.3739490
51530,0.038237,0.382190,final,0.3724280
51531,0.038052,0.382189,final,0.3708914
51532,0.037699,0.382033,final,0.3694183
51533,0.037162,0.381590,final,0.3680781
51534,0.036694,0.380852,final,0.3668986
51535,0.036656,0.379836,final,0.3658344
51536,0.037198,0.378788,final,0.3648134
51537,0.038090,0.378015,final,0.3637676
51538,0.039086,0.377680,final,0.3626416
51539,0.040135,0.377718,final,0.3614176
51540,0.041223,0.377958,final,0.3601199
51541,0.042138,0.378276,final,0.3588150
51542,0.042633,0.378370,final,0.3575820
51543,0.042976,0.378161,final,0.3564680
51544,0.043301,0.377867,final,0.3554779
51545,0.043541,0.377638,final,0.3546013
51546,0.043598,0.377408,final,0.3538511
51547,0.043449,0.377115,final,0.3532407
51548,0.043220,0.376793,final,0.3527584
51549,0.043235,0.376467,final,0.3523478
51550,0.043508,0.376274,final,0.3519531
51551,0.043745,0.376139,final,0.3515451
51552,0.043761,0.375856,final,0.3511013
51553,0.043690,0.375424,final,0.3505581
51554,0.043831,0.375051,final,0.3498837
51555,0.044337,0.374901,final,0.3490579
51556,0.045264,0.374896,final,0.3480789
51557,0.046464,0.374927,final,0.3469530
51558,0.047604,0.374953,final,0.3457527
51559,0.048573,0.374959,final,0.3445709
51560,0.049570,0.375018,final,0.3434786
51561,0.050757,0.375269,final,0.3424942
51562,0.052030,0.375638,final,0.3416014
51563,0.053201,0.375852,final,0.3407681
51564,0.054276,0.376039,final,0.3399239
51565,0.055180,0.376399,final,0.3390087
51566,0.055866,0.376865,final,0.3379788
51567,0.056314,0.377270,final,0.3368230
51568,0.056526,0.377491,final,0.3355650
51569,0.056655,0.377472,final,0.3342630
51570,0.057016,0.377194,final,0.3329705
51571,0.057365,0.376861,final,0.3317595
51572,0.057346,0.376576,final,0.3306943
51573,0.057139,0.376329,final,0.3297810
51574,0.057006,0.376069,final,0.3289974
51575,0.057041,0.375685,final,0.3283129
51576,0.057300,0.375155,final,0.3277029
51577,0.057706,0.374511,final,0.3271651
51578,0.058308,0.373884,final,0.3266687
51579,0.059079,0.373305,final,0.3261358
51580,0.060024,0.372794,final,0.3254875
51581,0.061103,0.372405,final,0.3246905
51582,0.062281,0.372141,final,0.3237227
51583,0.063588,0.371993,final,0.3225948
51584,0.064857,0.371750,final,0.3213703
51585,0.065847,0.371323,final,0.3201523
51586,0.066288,0.370819,final,0.3190495
51587,0.066243,0.370341,final,0.3181164
51588,0.066086,0.369892,final,0.3173225
51589,0.066222,0.369424,final,0.3166345
51590,0.066785,0.368992,final,0.3159933
51591,0.067415,0.368679,final,0.3153425
51592,0.068025,0.368539,final,0.3146323
51593,0.068602,0.368461,final,0.3137999
51594,0.069113,0.368316,final,0.3127883
51595,0.069299,0.368014,final,0.3116093
51596,0.069120,0.367526,final,0.3103534
51597,0.068815,0.366916,final,0.3091197
51598,0.068446,0.366194,final,0.3079762
51599,0.067975,0.365367,final,0.3069611
51600,0.067475,0.364458,final,0.3060912
51601,0.067036,0.363552,final,0.3053514
51602,0.066702,0.362736,final,0.3047112
51603,0.066507,0.362075,final,0.3041475
51604,0.066486,0.361558,final,0.3036146
51605,0.066733,0.361060,final,0.3030484
51606,0.067215,0.360647,final,0.3024127
51607,0.067705,0.360406,final,0.3016694
51608,0.068033,0.360269,final,0.3007739
51609,0.068301,0.360131,final,0.2996988
51610,0.068610,0.359971,final,0.2984566
51611,0.068913,0.359756,final,0.2970966
51612,0.069472,0.359387,final,0.2956967
51613,0.070487,0.359036,final,0.2943311
51614,0.071858,0.358856,final,0.2930592
51615,0.073168,0.358769,final,0.2919176
51616,0.074075,0.358534,final,0.2909222
51617,0.074565,0.358024,final,0.2900590
51618,0.074756,0.357281,final,0.2892809
51619,0.074843,0.356411,final,0.2884896
51620,0.074681,0.355571,final,0.2876329
51621,0.074330,0.354786,final,0.2867091
51622,0.073998,0.354029,final,0.2857348
51623,0.073832,0.353342,final,0.2847302
51624,0.073911,0.352776,final,0.2836923
51625,0.074071,0.352271,final,0.2826350
51626,0.074075,0.351746,final,0.2816194
51627,0.074034,0.351199,final,0.2807193
51628,0.073847,0.350565,final,0.2799627
51629,0.073505,0.349767,final,0.2793535
51630,0.073165,0.348911,final,0.2788899
51631,0.072857,0.348106,final,0.2784925
51632,0.072842,0.347306,final,0.2780937
51633,0.073465,0.346586,final,0.2776725
51634,0.074459,0.346148,final,0.2771664
51635,0.075283,0.346075,final,0.2764975
51636,0.075893,0.346302,final,0.2756181
51637,0.076566,0.346681,final,0.2745324
51638,0.077071,0.346999,final,0.2732821
51639,0.077145,0.347085,final,0.2719447
51640,0.077179,0.346878,final,0.2706298
51641,0.077382,0.346433,final,0.2694194
51642,0.077659,0.345856,final,0.2683463
51643,0.077892,0.345186,final,0.2674115
51644,0.078324,0.344433,final,0.2665807
51645,0.079228,0.343809,final,0.2657881
51646,0.080416,0.343536,final,0.2649589
51647,0.081419,0.343551,final,0.2640299
51648,0.081992,0.343747,final,0.2629560
51649,0.082172,0.344020,final,0.2617192
51650,0.082222,0.344239,final,0.2603431
51651,0.082312,0.344320,final,0.2588842
51652,0.082362,0.344214,final,0.2574245
51653,0.082305,0.343885,final,0.2560356
51654,0.082380,0.343331,final,0.2547639
51655,0.082510,0.342631,final,0.2536094
51656,0.082627,0.341866,final,0.2525748
51657,0.082924,0.341093,final,0.2516761
51658,0.083482,0.340399,final,0.2509068
51659,0.084215,0.339864,final,0.2502359
51660,0.085028,0.339475,final,0.2496127
51661,0.085862,0.339149,final,0.2489595
51662,0.086682,0.338847,final,0.2481815
51663,0.087524,0.338505,final,0.2472151
51664,0.088396,0.338082,final,0.2460516
51665,0.089160,0.337671,final,0.2447213
51666,0.089732,0.337289,final,0.2432598
51667,0.090029,0.336823,final,0.2417452
51668,0.089962,0.336137,final,0.2402546
51669,0.089598,0.335198,final,0.2388845
51670,0.089126,0.334137,final,0.2376998
51671,0.088582,0.333077,final,0.2366889
51672,0.088012,0.332027,final,0.2357958
51673,0.087555,0.331056,final,0.2349430
51674,0.087307,0.330318,final,0.2340491
51675,0.087474,0.329847,final,0.2330370
51676,0.088111,0.329745,final,0.2319156
51677,0.088898,0.329787,final,0.2307060
51678,0.089561,0.329838,final,0.2294409
51679,0.090114,0.329758,final,0.2281735
51680,0.090574,0.329357,final,0.2269746
51681,0.090932,0.328647,final,0.2258874
51682,0.091479,0.327925,final,0.2248976
51683,0.092303,0.327324,final,0.2240242
51684,0.093273,0.326806,final,0.2232846
51685,0.094080,0.326357,final,0.2226679
51686,0.094543,0.325845,final,0.2221362
51687,0.094627,0.324975,final,0.2216349
51688,0.094851,0.323677,final,0.2211173
51689,0.095390,0.322561,final,0.2205696
51690,0.096198,0.321741,final,0.2199716
51691,0.097398,0.321005,final,0.2192988
51692,0.099004,0.320263,final,0.2185279
51693,0.100764,0.319529,final,0.2176599
51694,0.102417,0.318861,final,0.2167292
51695,0.103886,0.318225,final,0.2157935
51696,0.105173,0.317511,final,0.2149256
51697,0.106486,0.316662,final,0.2141808
51698,0.107770,0.315677,final,0.2135763
51699,0.108856,0.314656,final,0.2130893
51700,0.109831,0.313695,final,0.2126575
51701,0.110941,0.312824,final,0.2121793
51702,0.111950,0.312045,final,0.2115854
51703,0.112474,0.311255,final,0.2108364
51704,0.112548,0.310328,final,0.2099624
51705,0.112503,0.309099,final,0.2090401
51706,0.112742,0.307660,final,0.2081524
51707,0.113207,0.306284,final,0.2073608
51708,0.113513,0.305049,final,0.2067150
51709,0.113590,0.303824,final,0.2062577
51710,0.113658,0.302657,final,0.2060111
51711,0.113174,0.301517,final,0.2059622
51712,0.112202,0.300452,final,0.2060551
51713,0.111012,0.299320,final,0.2062217
51714,0.109844,0.297829,final,0.2064164
51715,0.108893,0.296157,final,0.2065961
51716,0.108137,0.294502,final,0.2067086
51717,0.107754,0.292742,final,0.2067104
51718,0.107648,0.290957,final,0.2066051
51719,0.107835,0.289344,final,0.2064052
51720,0.108198,0.288070,final,0.2061103
51721,0.108567,0.286850,final,0.2057241
51722,0.109008,0.285510,final,0.2052886
51723,0.109544,0.284175,final,0.2048518
51724,0.110057,0.283007,final,0.2044819
51725,0.110234,0.281721,final,0.2042407
51726,0.110182,0.280225,final,0.2041396
51727,0.109980,0.278803,final,0.2041269
51728,0.109559,0.277573,final,0.2041020
51729,0.108976,0.276508,final,0.2039671
51730,0.108208,0.275634,final,0.2036636
51731,0.107399,0.274868,final,0.2031858
51732,0.107025,0.274096,final,0.2025722
51733,0.106843,0.273421,final,0.2019067
51734,0.106358,0.272862,final,0.2012677
51735,0.105485,0.272267,final,0.2007068
51736,0.104484,0.271552,final,0.2002548
51737,0.103671,0.270569,final,0.1999154
51738,0.102894,0.269393,final,0.1997056
51739,0.102140,0.268264,final,0.1996141
51740,0.101226,0.267158,final,0.1996400
51741,0.100176,0.266029,final,0.1997705
51742,0.099248,0.265023,final,0.1999541
51743,0.098298,0.264134,final,0.2001486
51744,0.097174,0.263133,final,0.2003232
51745,0.096032,0.261820,final,0.2004517
51746,0.094831,0.260443,final,0.2005316
51747,0.093452,0.259260,final,0.2005659
51748,0.092125,0.258203,final,0.2005401
51749,0.091262,0.257161,final,0.2004625
51750,0.090787,0.256326,final,0.2003671
51751,0.090480,0.255733,final,0.2002905
51752,0.090304,0.255235,final,0.2002763
51753,0.089890,0.254702,final,0.2003495
51754,0.089130,0.254093,final,0.2004970
51755,0.088366,0.253350,final,0.2006586
51756,0.087637,0.252555,final,0.2007471
51757,0.086935,0.251878,final,0.2006923
51758,0.086429,0.251313,final,0.2004733
51759,0.085892,0.250861,final,0.2001244
51760,0.085290,0.250414,final,0.1997185
51761,0.084596,0.249841,final,0.1993296
51762,0.083922,0.249228,final,0.1990213
51763,0.083221,0.248711,final,0.1988380
51764,0.082318,0.248301,final,0.1987994
51765,0.081280,0.247959,final,0.1988978
51766,0.079989,0.247673,final,0.1990886
51767,0.078359,0.247275,final,0.1993289
51768,0.076620,0.246584,final,0.1995786
51769,0.075063,0.245824,final,0.1997968
51770,0.073698,0.245226,final,0.1999461
51771,0.072663,0.244721,final,0.1999916
51772,0.071952,0.244377,final,0.1999027
51773,0.071328,0.244293,final,0.1996462
51774,0.070387,0.244331,final,0.1992241
51775,0.069097,0.244325,final,0.1986702
51776,0.067543,0.244193,final,0.1980283
51777,0.065857,0.244000,final,0.1973479
51778,0.063923,0.243806,final,0.1966790
51779,0.062089,0.243537,final,0.1960633
51780,0.060609,0.243215,final,0.1955199
51781,0.059131,0.242958,final,0.1950741
51782,0.057466,0.242889,final,0.1946783
51783,0.055597,0.242825,final,0.1942415
51784,0.053775,0.242648,final,0.1936888
51785,0.052255,0.242355,final,0.1929748
51786,0.051104,0.242016,final,0.1921072
51787,0.050039,0.241876,final,0.1911533
51788,0.049017,0.241974,final,0.1901989
51789,0.047881,0.242065,final,0.1893256
51790,0.046640,0.242082,final,0.1885919
51791,0.045176,0.242153,final,0.1880273
51792,0.043407,0.242228,final,0.1876349
51793,0.041266,0.242231,final,0.1874028
51794,0.039000,0.242061,final,0.1873098
51795,0.036659,0.241706,final,0.1873223
51796,0.034241,0.241232,final,0.1873861
51797,0.031876,0.240677,final,0.1874266
51798,0.029813,0.240229,final,0.1874013
51799,0.027769,0.239898,final,0.1872869
51800,0.025144,0.239740,final,0.1870496
51801,0.022113,0.239800,final,0.1866365
51802,0.019248,0.239889,final,0.1860550
51803,0.016905,0.239955,final,0.1853555
51804,0.015159,0.240113,final,0.1846236
51805,0.013686,0.240577,final,0.1839384
51806,0.012247,0.241364,final,0.1833584
51807,0.010651,0.242294,final,0.1828959
51808,0.008796,0.243182,final,0.1825005
51809,0.006889,0.243676,final,0.1821426
51810,0.005386,0.243708,final,0.1817630
51811,0.004192,0.243593,final,0.1812951
51812,0.002973,0.243566,final,0.1806746
51813,0.001697,0.243709,final,0.1798634
51814,0.000649,0.244095,final,0.1788756
51815,-0.000606,0.244754,final,0.1777662
51816,-0.002315,0.245649,final,0.1766344
51817,-0.004212,0.246479,final,0.1755771
51818,-0.005813,0.247136,final,0.1746616
51819,-0.007305,0.247809,final,0.1739322
51820,-0.009212,0.248485,final,0.1734054
51821,-0.011131,0.249138,final,0.1730604
51822,-0.013057,0.249626,final,0.1728192
51823,-0.014653,0.250100,final,0.1725918
51824,-0.016127,0.250479,final,0.1723008
51825,-0.017624,0.250736,final,0.1718859
51826,-0.019053,0.251180,final,0.1713077
51827,-0.020482,0.252017,final,0.1705445
51828,-0.021750,0.253250,final,0.1695914
51829,-0.022943,0.254817,final,0.1684726
51830,-0.024322,0.256562,final,0.1672293
51831,-0.026187,0.258117,final,0.1659165
51832,-0.028264,0.259385,final,0.1646002
51833,-0.030352,0.260414,final,0.1633460
51834,-0.032225,0.261256,final,0.1622008
51835,-0.033994,0.262013,final,0.1611743
51836,-0.035685,0.262798,final,0.1602224
51837,-0.037428,0.263678,final,0.1593019
51838,-0.039107,0.264603,final,0.1583373
51839,-0.040582,0.265640,final,0.1572489
51840,-0.041987,0.266977,final,0.1559969
51841,-0.043313,0.268539,final,0.1545842
51842,-0.044295,0.270125,final,0.1530514
51843,-0.045547,0.271833,final,0.1514687
51844,-0.046935,0.273594,final,0.1499145
51845,-0.048300,0.275126,final,0.1484579
51846,-0.049246,0.276629,final,0.1471418
51847,-0.050017,0.278524,final,0.1459752
51848,-0.051233,0.280722,final,0.1449482
51849,-0.052353,0.282767,final,0.1440379
51850,-0.053756,0.284466,final,0.1432245
51851,-0.055156,0.286108,final,0.1424206
51852,-0.056454,0.287793,final,0.1415779
51853,-0.057689,0.289506,final,0.1406790
51854,-0.059185,0.291423,final,0.1397020
51855,-0.060723,0.293624,final,0.1386307
51856,-0.062195,0.295893,final,0.1374558
51857,-0.063692,0.297940,final,0.1361794
51858,-0.065059,0.299591,final,0.1348407
51859,-0.065960,0.300832,final,0.1335115
51860,-0.066256,0.301987,final,0.1322815
51861,-0.066481,0.303521,final,0.1312288
51862,-0.067482,0.305403,final,0.1303795
51863,-0.069096,0.307154,final,0.1296880
51864,-0.071241,0.308612,final,0.1290752
51865,-0.073143,0.310028,final,0.1284673
51866,-0.074716,0.311673,final,0.1277803
51867,-0.075642,0.313613,final,0.1269550
51868,-0.075891,0.315820,final,0.1259796
51869,-0.075821,0.318157,final,0.1248810
51870,-0.075836,0.320382,final,0.1237094
51871,-0.076115,0.322439,final,0.1225261
51872,-0.076558,0.324319,final,0.1214273
51873,-0.077079,0.326104,final,0.1204737
51874,-0.077723,0.327937,final,0.1196892
51875,-0.078453,0.329838,final,0.1190582
51876,-0.079145,0.331695,final,0.1185366
51877,-0.079376,0.333573,final,0.1180511
51878,-0.079561,0.335383,final,0.1175362
51879,-0.080066,0.337150,final,0.1169571
51880,-0.080622,0.338913,final,0.1162837
51881,-0.080863,0.340641,final,0.1154766
51882,-0.080948,0.342322,final,0.1145258
51883,-0.081266,0.343980,final,0.1134396
51884,-0.081767,0.345623,final,0.1122369
51885,-0.082310,0.347366,final,0.1109424
51886,-0.082753,0.349261,final,0.1096102
51887,-0.083338,0.351157,final,0.1083239
51888,-0.083703,0.352800,final,0.1071513
51889,-0.083818,0.354187,final,0.1061402
51890,-0.083638,0.355538,final,0.1053021
51891,-0.082738,0.357219,final,0.1045962
51892,-0.081443,0.359254,final,0.1039425
51893,-0.080176,0.361422,final,0.1032518
51894,-0.079077,0.363649,final,0.1024791
51895,-0.078129,0.365900,final,0.1016208
51896,-0.077827,0.368020,final,0.1006920
51897,-0.078172,0.369913,final,0.0997342
51898,-0.078682,0.371804,final,0.0987954
51899,-0.078645,0.374010,final,0.0979297
51900,-0.078386,0.376499,final,0.0971851
51901,-0.078004,0.379099,final,0.0965696
51902,-0.077557,0.381712,final,0.0960771
51903,-0.077041,0.384285,final,0.0956962
51904,-0.076616,0.386726,final,0.0954001
51905,-0.076302,0.388931,final,0.0951508
51906,-0.076047,0.390898,final,0.0949096
51907,-0.075329,0.392825,final,0.0946359
51908,-0.074856,0.394723,final,0.0942828
51909,-0.074221,0.396499,final,0.0938120
51910,-0.073464,0.398188,final,0.0932119
51911,-0.072604,0.399964,final,0.0924914
51912,-0.071562,0.401884,final,0.0916692
51913,-0.071031,0.403740,final,0.0907750
51914,-0.070715,0.405357,final,0.0898678
51915,-0.070363,0.406795,final,0.0890192
51916,-0.070163,0.408143,final,0.0882913
51917,-0.070190,0.409474,final,0.0877100
51918,-0.070098,0.410844,final,0.0872412
51919,-0.069855,0.412310,final,0.0868214
51920,-0.069241,0.414102,final,0.0863978
51921,-0.068479,0.416135,final,0.0858918
